input,gold_category,gold_priority,gold_escalation,raw_output,json_valid,required_fields_complete,category_correct,priority_correct,escalation_correct,predicted_category,predicted_priority,predicted_escalation
The QuickBooks app on my Android tablet logs me out every few hours.,Mobile Device,Medium,Escalate to Microsoft 365 / Cloud Services if the repeated logout is tied to a token/sync issue.,"{""category"": ""Software"", ""priority"": ""Medium"", ""summary"": ""QuickBooks app on an Android tablet automatically logs out the user every few hours."", ""troubleshooting"": [""Clear cache and data from the QuickBooks app settings""], [""Update the QuickBooks app to the latest version""], [""Check for any recent changes in account settings or permissions""], [""Review network settings and ensure they are correct""], [""Restart the tablet and the QuickBooks app""]}, ""escalation"": ""Escalate to Desktop Support / Hardware if the issue persists after trying these steps.""}",False,False,False,False,False,,,
"I clicked a link in an email before realizing it looked suspicious, nothing seemed to happen on my HP EliteBook laptop.",Security,Medium,Escalate to Security / Incident Response for review of the linked domain and device scan results.,"{""category"": ""Security"", ""priority"": ""Medium"", ""summary"": ""User clicked a potentially suspicious link in an email on their laptop without observing any immediate effects."", ""troubleshooting"": [""Run a full system scan using antivirus software"", ""Check for any unusual activity in recent processes"", ""Review recent login attempts and network connections"", ""Change passwords for all accounts accessed from this device""], ""escalation"": ""Escalate to Security / Incident Response if suspicious activity is detected.""}",True,True,True,True,True,Security,Medium,Escalate to Security / Incident Response if suspicious activity is detected.
A batch of 10 work work tablets was reported stolen from a delivery truck before they were assigned to Engineering.,Mobile Device,Critical,Escalate to Security / Incident Response immediately due to the theft of company assets.,"{""category"": ""Mobile Device"", ""priority"": ""Critical"", ""summary"": ""Ten work tablets were stolen from a delivery truck before being assigned to the Engineering team."", ""troubleshooting"": [""Locate the last known location of the devices using GPS tracking"", ""Check security logs for any unusual activity prior to theft"", ""Notify local authorities and provide serial numbers"", ""Review and update security policies for future incidents""], ""escalation"": ""Escalate to Security / Incident Response for further investigation and action.""}",True,True,True,True,True,Mobile Device,Critical,Escalate to Security / Incident Response for further investigation and action.
15 people on floor 2 say the network printer isn't showing up at all now.,Printer,High,Escalate to Network Operations if the printer's network segment is unreachable; affects multiple users.,"{
  ""category"": ""Printer"",
  ""priority"": ""High"",
  ""summary"": ""Ten users on the second floor report that the network printer is not appearing in their print queue."",
  ""troubleshooting"": [
    ""Verify the printer is powered on and connected to the network"",
    ""Check the printer status via the network management interface"",
    ""Ping the printer from a user’s machine to check network connectivity"",
    ""Restart the print spooler service on the print server"",
    ""Check for any recent changes or updates affecting the printer configuration""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if the printer remains unresponsive.""
}",True,True,True,True,False,Printer,High,Escalate to Desktop Support / Hardware if the printer remains unresponsive.
"After the latest Jira update, half the Sales team can't save their work, it just errors out with a 500.",Software,High,Escalate to Desktop Support / Hardware; affects multiple users' ability to save work.,"{
  ""category"": ""Software"",
  ""priority"": ""High"",
  ""summary"": ""Sales team members are encountering a 500 error when trying to save work in Jira, affecting approximately half the team."",
  ""troubleshooting"": [
    ""Check Jira server logs for common error codes or patterns"",
    ""Verify database connection and performance"",
    ""Review recent changes in Jira configuration or plugins"",
    ""Test with a different browser or device to rule out client-side issues"",
    ""Contact Jira support for further assistance""
  ],
  ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after checking local resources.""
}",True,True,True,True,False,Software,High,Escalate to Microsoft 365 / Cloud Services if the issue persists after checking local resources.
"I clicked a link in an email before realizing it looked suspicious, nothing seemed to happen on my Surface Laptop in Legal.",Security,Medium,Escalate to Security / Incident Response for review of the linked domain and device scan results.,"{""category"": ""Security"", ""priority"": ""Medium"", ""summary"": ""User clicked a potentially suspicious link in an email while using a Surface Laptop in the Legal department."", ""troubleshooting"": [""Run a full system scan with antivirus software"", ""Check for any unusual activity in Task Manager"", ""Review recent browser history and downloads"", ""Change account password and enable two-factor authentication""], ""escalitation"": ""Escalate to Security / Incident Response if malware is detected or suspected.""}",True,False,True,True,False,Security,Medium,
Salesforce won't launch for anyone on the Engineering team.,Software,High,Escalate to Desktop Support / Hardware for urgent investigation; blocks the team's core work.,"{""category"": ""Microsoft 365"", ""priority"": ""High"", ""summary"": ""Salesforce application fails to launch for all users in the Engineering team."", ""troubleshooting"": [""Check if the Salesforce URL is accessible from the network"", ""Verify user licenses and permissions"", ""Clear browser cache and cookies"", ""Restart the affected computers""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after basic troubleshooting.""}",True,True,False,True,False,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services if the issue persists after basic troubleshooting.
5 people on the Marketing team can't receive their MFA push notifications on their work tablets since this morning.,Mobile Device,High,Escalate to Identity & Access Management; affects multiple users' ability to log in.,"{
  ""category"": ""Account / Authentication"",
  ""priority"": ""High"",
  ""summary"": ""Marketing team members are unable to receive MFA push notifications on their work tablets starting this morning."",
  ""troubleshooting"": [
    ""Check if the MFA app is up-to-date on all tablets"",
    ""Verify network connectivity and signal strength on the tablets"",
    ""Review recent changes or updates to the MFA service"",
    ""Check for any known issues or outages reported by Microsoft"",
    ""Test MFA notifications using a different tablet or app""
  ],
  ""escalation"": ""Escalate to Identity & Access Management if the issue persists.""
}",True,True,False,True,True,Account / Authentication,High,Escalate to Identity & Access Management if the issue persists.
"My laptop drops Wi-Fi for a second when I open the lid near the Human Resources desks on floor 5, but reconnects right away.",Network / Wi-Fi,Low,No escalation needed; monitor for recurrence.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""Low"",
  ""summary"": ""Laptop experiences temporary Wi-Fi disconnection when opening the lid near HR desks on the 5th floor."",
  ""troubleshooting"": [
    ""Check for interference from nearby devices or equipment"",
    ""Verify signal strength and quality in that area"",
    ""Update Wi-Fi adapter drivers"",
    ""Perform a network scan for any rogue access points""
  ],
  ""escalation"": ""No escalation needed""
}",True,True,True,True,True,Network / Wi-Fi,Low,No escalation needed
"The whole Operations team lost access to our project shared drive this morning, nobody can open anything.",File / Permissions,High,Escalate to Identity & Access Management; affects the entire team's access to shared files.,"{""category"": ""File / Permissions"", ""priority"": ""High"", ""summary"": ""All members of the Operations team suddenly lost access to the shared project drive."", ""troubleshooting"": [""Check recent permission changes in AD"", ""Verify drive permissions and ACLs"", ""Restore previous backup if available"", ""Check for any recent group policy changes""], ""escalation"": ""Escalate to Identity & Access Management if permissions cannot be restored.""}",True,True,True,True,True,File / Permissions,High,Escalate to Identity & Access Management if permissions cannot be restored.
"I can't connect to the Annex building Wi-Fi network from the Human Resources area, it says authentication failed.",Network / Wi-Fi,Medium,Escalate to Network Operations if authentication continues to fail after credential verification.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""High"",
  ""summary"": ""User attempting to connect to the Annex building Wi-Fi network from the Human Resources area receives an authentication failure."",
  ""troubleshooting"": [
    ""Verify the SSID and password for the Annex Wi-Fi network"",
    ""Check if the Human Resources area has proper network coverage for the Annex network"",
    ""Ensure the device's clock is set correctly (NTP synchronization)"",
    ""Clear the Wi-Fi network cache on the device"",
    ""Restart the Wi-Fi adapter on the device""
  ],
  ""escalation"": ""Escalate to Network Operations if the issue persists after checking local network settings.""
}",True,True,True,False,True,Network / Wi-Fi,High,Escalate to Network Operations if the issue persists after checking local network settings.
My Dell XPS laptop is overheating and the fan is really loud; I work in the Procurement department.,Hardware,Medium,Escalate to Desktop Support / Hardware if overheating continues after cleaning and closing background apps.,"{""category"": ""Hardware"", ""priority"": ""High"", ""summary"": ""The Dell XPS laptop used by a Procurement employee is experiencing severe overheating and loud fan noise."", ""troubleshooting"": [""Check if the laptop is placed on a hard surface and not on a soft material like a bed or couch"", ""Clean out dust from the vents and fans using compressed air"", ""Run a system diagnostic check for hardware issues"", ""Update the BIOS and drivers for the laptop""], ""escalation"": ""Escalate to Desktop Support / Hardware if the issue persists after cleaning and updating.""}",True,True,True,False,True,Hardware,High,Escalate to Desktop Support / Hardware if the issue persists after cleaning and updating.
I'm locked out of my account after too many failed login attempts on the Zoom portal used by Human Resources.,Account / Authentication,Medium,No escalation needed if unlock resolves the issue immediately.,"{""category"": ""Account / Authentication"", ""priority"": ""High"", ""summary"": ""User is locked out of their account due to multiple failed login attempts on the HR Zoom portal."", ""troubleshooting"": [""Reset the password through the self-service portal"", ""Contact HR Helpdesk to unlock the account manually"", ""Check if there is a lockout period and wait it out"", ""Verify if the account is suspended for other reasons""], ""escalation"": ""Escalate to Identity & Access Management if the account remains locked out after attempting to reset the password.""}",True,True,True,False,False,Account / Authentication,High,Escalate to Identity & Access Management if the account remains locked out after attempting to reset the password.
"The font in our internal reporting tool looks a little small, can it be adjusted?",Software,Low,No escalation needed.,"{""category"": ""Software"", ""priority"": ""Low"", ""summary"": ""Users report that the font size in the internal reporting tool appears too small and would like to adjust it."", ""troubleshooting"": [""Check if the font size can be adjusted within the application settings"", ""Verify if there is a system-wide display scaling setting that needs adjustment"", ""Contact the software vendor for any known issues or updates regarding font size"", ""Review local browser settings if the tool is web-based""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Software,Low,No escalation needed
My VPN client shows a yellow warning icon on floor 7 in the Customer Support office but I'm still connected.,VPN,Low,No escalation needed unless connectivity is actually impacted.,"{""category"": ""VPN"", ""priority"": ""Low"", ""summary"": ""The Customer Support office on floor 7 has a yellow warning icon on the VPN client despite being connected."", ""troubleshooting"": [""Check the status of the site-to-site connection for floor 7"", ""Verify the network health and connectivity for that location"", ""Review any recent changes or updates affecting floor 7’s network"", ""Ensure proper configuration of the site-to-site settings""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,VPN,Low,No escalation needed
"I can't log into the VPN, it says invalid credentials but my Salesforce password works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to log into the VPN despite having valid credentials for other systems."", ""troubleshooting"": [""Verify the correct username and password for the VPN"", ""Check if MFA is required for the VPN login"", ""Clear browser cache and cookies related to the VPN connection"", ""Contact Identity & Access Management for further assistance""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after checking local settings.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists after checking local settings.
Every printer in the South building went offline at the same time right before a board meeting print run for Engineering.,Printer,Critical,Escalate to Desktop Support / Hardware immediately due to the time-critical business need.,"{
  ""category"": ""Printer"",
  ""priority"": ""High"",
  ""summary"": ""All printers in the South building suddenly went offline just before an important engineering meeting."",
  ""troubleshooting"": [
    ""Check the power supply to all printers"",
    ""Verify network connectivity to the printers"",
    ""Check the print queue for any stuck jobs"",
    ""Review the printer logs for errors"",
    ""Restart the print server""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if issues persist.""
}",True,True,True,False,True,Printer,High,Escalate to Desktop Support / Hardware if issues persist.
"My work iPhone was lost, possibly stolen, and it has access to my Customer Support email.",Mobile Device,High,Escalate to Security / Incident Response immediately due to a lost device with email access.,"{
  ""category"": ""Mobile Device"",
  ""priority"": ""High"",
  ""summary"": ""A work iPhone, which has access to customer support emails, has been lost and may be stolen."",
  ""troubleshooting"": [
    ""Locate the device using Find My iPhone"",
    ""Remote wipe the device to remove data"",
    ""Change passwords for all relevant accounts"",
    ""Notify customers about potential data exposure""
  ],
  ""escalation"": ""Escalate to Security / Incident Response for further action.""
}",True,True,True,True,True,Mobile Device,High,Escalate to Security / Incident Response for further action.
An unrecognized USB drive was found plugged into a shared workstation on floor 13 in Engineering.,Security,High,Escalate to Security / Incident Response for forensic review of the device and workstation.,"{""category"": ""Hardware"", ""priority"": ""Medium"", ""summary"": ""Unrecognized USB drive detected on a shared workstation in the Engineering department on floor 13."", ""troubleshooting"": [""Identify the owner of the workstation"", ""Scan the USB drive for malware using endpoint protection software"", ""Check the USB drive’s compatibility with the system"", ""Verify the USB drive’s manufacturer and model""], ""escalation"": ""Escalate to Desktop Support / Hardware if the drive remains unrecognized after scanning and verification.""}",True,True,False,False,False,Hardware,Medium,Escalate to Desktop Support / Hardware if the drive remains unrecognized after scanning and verification.
A software update pushed to the whole company this morning is preventing everyone from logging into Tableau.,Software,Critical,Escalate to Desktop Support / Hardware immediately as a business-critical outage.,"{
  ""category"": ""Software"",
  ""priority"": ""High"",
  ""summary"": ""Software update from this morning is blocking users from accessing Tableau."",
  ""troubleshooting"": [
    ""Roll back the latest software update"",
    ""Check the Tableau server logs for errors"",
    ""Verify network connectivity to the Tableau server"",
    ""Restart the Tableau services on the server"",
    ""Check for any recent changes in Tableau configuration""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if rolling back the update does not resolve the issue.""
}",True,True,True,False,True,Software,High,Escalate to Desktop Support / Hardware if rolling back the update does not resolve the issue.
10 employees in Engineering are reporting that their files have been renamed with a strange extension and there's a message demanding payment.,Security,Critical,Escalate to Security / Incident Response immediately as a suspected ransomware incident.,"{""category"": ""Security"", ""priority"": ""Critical"", ""summary"": ""Ten employees in Engineering report their files have been renamed with an unknown extension and a ransom note is displayed demanding payment."", ""troubleshooting"": [""Isolate affected systems from the network"", ""Run a malware scan on all affected machines"", ""Check for suspicious processes or services running"", ""Review recent backups to see if unencrypted versions exist"", ""Notify local law enforcement if ransomware is suspected""], ""escalation"": ""Escalate to Security / Incident Response for further investigation and remediation.""}",True,True,True,True,True,Security,Critical,Escalate to Security / Incident Response for further investigation and remediation.
My HP EliteBook laptop caught a burning smell and shut off on its own during a presentation for the IT team.,Hardware,Critical,Escalate to Desktop Support / Hardware immediately due to a potential safety hazard.,"{""category"": ""Hardware"", ""priority"": ""High"", ""summary"": ""An HP EliteBook laptop experienced a sudden shutdown and emitted a burning smell during use."", ""troubleshooting"": [""Inspect the laptop for any burnt components or smells"", ""Check the battery and replace if damaged"", ""Run a hardware diagnostic test"", ""Consult the manufacturer’s support for potential recalls""], ""escalation"": ""Escalate to Desktop Support / Hardware for further inspection and repair.""}",True,True,True,False,True,Hardware,High,Escalate to Desktop Support / Hardware for further inspection and repair.
My antivirus software is flagging Concur as a false positive and blocking it.,Software,Medium,Escalate to Security / Incident Response if the flagged behavior needs review before allowlisting.,"{
  ""category"": ""Security"",
  ""priority"": ""Medium"",
  ""summary"": ""Antivirus software is incorrectly identifying Concur as malicious and preventing its execution."",
  ""troubleshooting"": [
    ""Add Concur to the antivirus whitelist"",
    ""Update antivirus definitions to the latest version"",
    ""Contact Concur support for assistance"",
    ""Check for any recent updates or patches from Concur""
  ],
  ""escalation"": ""Escalate to Security / Incident Response if the issue persists after these steps.""
}",True,True,False,True,True,Security,Medium,Escalate to Security / Incident Response if the issue persists after these steps.
"I can't remember which shared folder has last quarter's Engineering reports on floor 15, not urgent.",File / Permissions,Low,No escalation needed.,"{""category"": ""File / Permissions"", ""priority"": ""Low"", ""summary"": ""User needs assistance locating a specific shared folder containing last quarter's Engineering reports on floor 15."", ""troubleshooting"": [""Search the network map for shared folders related to Engineering"", ""Consult with the floor 15 team lead for recent project locations"", ""Use the company's document management system to search for 'Engineering reports'"", ""Check with the IT helpdesk for any recent shared folder changes""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,File / Permissions,Low,No escalation needed
"I forgot my password for the internal Tableau wiki used by Human Resources, can someone reset it?",Account / Authentication,Low,No escalation needed; standard password reset.,"{""category"": ""Account / Authentication"", ""priority"": ""Low"", ""summary"": ""User needs assistance resetting their password for the HR Tableau wiki."", ""troubleshooting"": [""Reset the password through the self-service portal"", ""Use the password reset feature in Active Directory"", ""Notify the Helpdesk to manually reset the password""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Account / Authentication,Low,No escalation needed
"I can't connect to the East building Wi-Fi network from the Engineering area, it says authentication failed.",Network / Wi-Fi,Medium,Escalate to Network Operations if authentication continues to fail after credential verification.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""High"",
  ""summary"": ""User attempting to connect to the East building Wi-Fi network from the Engineering area receives an authentication failure."",
  ""troubleshooting"": [
    ""Verify the correct SSID is being used"",
    ""Check the password for accuracy"",
    ""Ensure the device is within range of the East building access points"",
    ""Clear the Wi-Fi cache on the device"",
    ""Restart the Wi-Fi adapter on the device""
  ],
  ""escalation"": ""Escalate to Network Operations if the issue persists after clearing the cache and restarting the adapter.""
}",True,True,True,False,True,Network / Wi-Fi,High,Escalate to Network Operations if the issue persists after clearing the cache and restarting the adapter.
"The whole Engineering team lost access to our project shared drive this morning, nobody can open anything.",File / Permissions,High,Escalate to Identity & Access Management; affects the entire team's access to shared files.,"{""category"": ""File / Permissions"", ""priority"": ""High"", ""summary"": ""All members of the Engineering team suddenly lost access to the shared project drive."", ""troubleshooting"": [""Check recent permission changes in AD"", ""Verify drive permissions and ACLs"", ""Restore previous backup if available"", ""Restart the file server service""], ""escalation"": ""Escalate to Identity & Access Management if issue persists after checking recent changes.""}",True,True,True,True,True,File / Permissions,High,Escalate to Identity & Access Management if issue persists after checking recent changes.
SharePoint site shows 'access denied' when I try to open a folder the Customer Support team on floor 8 shared with me.,Microsoft 365,Medium,Escalate to Identity & Access Management if group membership does not resolve access.,"{""category"": ""Microsoft 365"", ""priority"": ""Medium"", ""summary"": ""User receives 'access denied' when attempting to open a folder shared by the Customer Support team on floor 8 via SharePoint."", ""troubleshooting"": [""Verify the user’s permissions on the SharePoint site"", ""Check if the correct folder is being accessed"", ""Clear browser cache and cookies"", ""Contact the Customer Support team to confirm folder sharing settings""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if access issues persist after checking local settings.""}",True,True,True,True,False,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if access issues persist after checking local settings.
"I can't log into the VPN, it says invalid credentials but my Concur password for Finance systems works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to log into the VPN despite having valid credentials for other systems."", ""troubleshooting"": [""Verify the entered credentials for the VPN connection"", ""Check if the user has been granted access to the VPN"", ""Clear browser cache and cookies related to the VPN connection"", ""Contact the Helpdesk for further assistance""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after clearing cache and checking credentials.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists after clearing cache and checking credentials.
Nobody on the Legal remote team on floor 5 can connect to VPN this morning.,VPN,High,Escalate to Network Operations; multiple users affected.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""Remote Legal team members on the 5th floor are unable to connect to the company's VPN this morning."", ""troubleshooting"": [""Check the status of the company's main firewall""], ""escalation"": ""Escalate to Network Operations if the issue persists after checking the firewall.""}",True,True,True,True,True,VPN,High,Escalate to Network Operations if the issue persists after checking the firewall.
"Wi-Fi on floor 8 feels a little slower than usual today, still usable.",Network / Wi-Fi,Low,No escalation needed unless slowdown persists beyond one business day.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""Low"", ""summary"": ""Users on the 8th floor report that the Wi-Fi connection is slightly slower than usual but remains functional."", ""troubleshooting"": [""Check the signal strength on floor 8"", ""Verify the number of concurrent users on the network"", ""Inspect for any recent network changes or updates"", ""Run a network speed test""], ""escalation"": ""No escalation needed if performance returns to normal after inspection.""}",True,True,True,True,True,Network / Wi-Fi,Low,No escalation needed if performance returns to normal after inspection.
"My second monitor on floor 1 won't turn on, the first one works fine.",Hardware,Medium,Escalate to Desktop Support / Hardware if monitor does not power on with a known-good cable and outlet.,"{""category"": ""Hardware"", ""priority"": ""Low"", ""summary"": ""Second monitor on the first floor is not functioning while the primary monitor is working correctly."", ""troubleshooting"": [""Check the power cable connection for the second monitor"", ""Verify the power outlet is functioning properly"", ""Inspect the monitor's power switch and indicator lights"", ""Test the monitor on another available port""], ""escalation"": ""No escalation needed if the issue is resolved by basic checks.""}",True,True,True,False,False,Hardware,Low,No escalation needed if the issue is resolved by basic checks.
I accidentally deleted an important folder from the Marketing shared drive on floor 13.,File / Permissions,Medium,Escalate to Network Operations if the folder isn't recoverable from the recycle bin.,"{""category"": ""File / Permissions"", ""priority"": ""High"", ""summary"": ""A critical folder containing important marketing data was mistakenly deleted from the shared drive located on the 13th floor."", ""troubleshooting"": [""Check if there are any backups of the shared drive"", ""Review version history for the deleted folder"", ""Contact the IT team to restore the folder from backup"", ""If not available, discuss recovery options with the facilities department""], ""escalation"": ""Escalate to Security / Incident Response for further investigation and recovery procedures.""}",True,True,True,False,False,File / Permissions,High,Escalate to Security / Incident Response for further investigation and recovery procedures.
Nobody in Human Resources can send external emails from Outlook this morning.,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services; affects multiple users' external communication.,"{""category"": ""Microsoft 365"", ""priority"": ""High"", ""summary"": ""Users in Human Resources are unable to send external emails via Outlook this morning."", ""troubleshooting"": [""Check if the email client is up-to-date"", ""Verify network connectivity and DNS resolution"", ""Confirm that the user has the necessary permissions"", ""Review recent changes in Microsoft 365 settings or policies"", ""Test sending an email using a different account""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after checking client and network issues.""}",True,True,True,True,True,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services if the issue persists after checking client and network issues.
The Finance team's shared network drive on floor 10 is unreachable for everyone in the department.,Network / Wi-Fi,High,Escalate to Network Operations; affects multiple users' productivity.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""High"", ""summary"": ""Finance team on floor 10 reports inability to access their shared network drive."", ""troubleshooting"": [""Ping the server from a workstation on floor 10"", ""Check the network switch status at the server location"", ""Verify firewall rules for the Finance network segment"", ""Check for any recent network changes affecting floor 10""], ""escalation"": ""Escalate to Network Operations if pings fail or network switches show issues.""}",True,True,True,True,True,Network / Wi-Fi,High,Escalate to Network Operations if pings fail or network switches show issues.
"My laptop drops Wi-Fi for a second when I open the lid near the IT desks on floor 13, but reconnects right away.",Network / Wi-Fi,Low,No escalation needed; monitor for recurrence.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""Low"",
  ""summary"": ""Laptop experiences temporary Wi-Fi disconnection when opening the lid near IT desks on floor 13."",
  ""troubleshooting"": [
    ""Check for interference from nearby devices or equipment"",
    ""Verify signal strength at the location"",
    ""Update Wi-Fi adapter drivers"",
    ""Perform a network scan for any rogue access points""
  ],
  ""escalation"": ""No escalation needed""
}",True,True,True,True,True,Network / Wi-Fi,Low,No escalation needed
"I can't log into the VPN, it says invalid credentials but my Workday password for Operations systems works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to log into the VPN despite using the correct password for other systems."", ""troubleshooting"": [""Clear browser cache and cookies"", ""Try logging in from a different device"", ""Check for any recent password changes or resets"", ""Verify the correct username format""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists.
The only printer on floor 3 capable of color printing is completely down and the IT team has a client deliverable today.,Printer,High,Escalate to Desktop Support / Hardware urgently due to a same-day client deliverable dependency.,"{""category"": ""Printer"", ""priority"": ""High"", ""summary"": ""The sole color printer on floor 3 is not functioning, causing a critical delay for a client deliverable."", ""troubleshooting"": [""Check the printer for obvious issues (e.g., paper jams)"", ""Verify power and network connection"", ""Restart the printer"", ""Check the print queue for stuck jobs"", ""Update the printer firmware""], ""escalation"": ""Escalate to Desktop Support / Hardware if the printer remains unresponsive.""}",True,True,True,True,True,Printer,High,Escalate to Desktop Support / Hardware if the printer remains unresponsive.
"I can't log into the VPN, it says invalid credentials but my Concur password for Procurement systems works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to connect to the VPN despite having valid credentials for other systems."", ""troubleshooting"": [""Verify the entered username matches the one used for the VPN"", ""Check if the password needs to be reset specifically for the VPN"", ""Confirm the user account has active access to the network via the Identity & Access Management system"", ""Test with a different device or network to rule out local issues""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after checking local factors.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists after checking local factors.
"VPN is connected but none of our internal applications load, this is blocking the whole Customer Support team's work on floor 12.",VPN,High,Escalate to Network Operations due to broad application impact.,"{""category"": ""VPN"", ""priority"": ""Critical"", ""summary"": ""Customer Support team on floor 12 cannot load any internal applications despite having a successful VPN connection."", ""troubleshooting"": [""Check the network connectivity and reachability within the internal network"", ""Verify the application server status and availability"", ""Inspect firewall rules and security policies affecting the applications"", ""Validate the user’s group policies and permissions"", ""Restart the affected applications and services"", ""Run a network trace to identify any packet loss or latency issues""], ""escalation"": ""Escalate to Network Operations for further investigation and resolution.""}",True,True,True,False,True,VPN,Critical,Escalate to Network Operations for further investigation and resolution.
One of the keys on my Surface Laptop keyboard feels sticky in the Marketing office.,Hardware,Low,No escalation needed unless cleaning fails to resolve it.,"{""category"": ""Hardware"", ""priority"": ""Low"", ""summary"": ""A key on the keyboard of a Surface Laptop used in the Marketing office is difficult to press."", ""troubleshooting"": [""Clean the key with compressed air and a soft cloth"", ""Check for debris under the key"", ""Test other keys on the same row for consistency"", ""Replace the key if the problem persists""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Hardware,Low,No escalation needed
"It looks like our entire Procurement shared drive, including payroll files, is now accessible to the whole company. We're on floor 4.",File / Permissions,Critical,Escalate to Security / Incident Response immediately as a potential data exposure incident.,"{
  ""category"": ""File / Permissions"",
  ""priority"": ""High"",
  ""summary"": ""The entire Procurement shared drive, including sensitive payroll files, is now accessible to all users in the company."",
  ""troubleshooting"": [
    ""Review recent permission changes on the shared drive"",
    ""Check for any recent security group modifications"",
    ""Verify the integrity of the shared drive’s ACL settings"",
    ""Audit recent login activities for suspicious behavior"",
    ""Restrict access until the issue is resolved""
  ],
  ""escalation"": ""Escalate to Security / Incident Response for further investigation.""
}",True,True,True,False,True,File / Permissions,High,Escalate to Security / Incident Response for further investigation.
I can't get my Workday email set up on my new work company-issued smartphone.,Mobile Device,Medium,Escalate to Identity & Access Management if MDM enrollment isn't completing.,"{""category"": ""Microsoft 365"", ""priority"": ""Low"", ""summary"": ""User unable to configure Workday email on their new company-issued smartphone."", ""troubleshooting"": [""Check if Workday email settings are correctly entered"", ""Ensure the correct account type (IMAP) is selected"", ""Verify the server details match those provided by IT"", ""Restart the device and try again""], ""escalation"": ""No escalation needed if basic troubleshooting resolves the issue.""}",True,True,False,False,False,Microsoft 365,Low,No escalation needed if basic troubleshooting resolves the issue.
Concur crashes every time I try to open a specific file for the Sales team.,Software,Medium,Escalate to Desktop Support / Hardware if the crash persists after updating and verifying the file.,"{""category"": ""Software"", ""priority"": ""Medium"", ""summary"": ""Concur application crashes when attempting to open a particular file used by the Sales team."", ""troubleshooting"": [""Close Concur and reopen it to see if the issue persists"", ""Run Concur in safe mode to check for conflicts"", ""Check for any pending updates or patches for Concur"", ""Verify the file is not corrupted by opening it in another application"", ""Review the event logs for Concur for error messages related to the crash""], ""escalation"": ""Escalate to Desktop Support / Hardware if the issue continues after checking software and file integrity.""}",True,True,True,True,True,Software,Medium,Escalate to Desktop Support / Hardware if the issue continues after checking software and file integrity.
Nobody in Finance can send external emails from Outlook this morning.,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services; affects multiple users' external communication.,"{""category"": ""Microsoft 365"", ""priority"": ""High"", ""summary"": ""Users in the Finance department are unable to send external emails via Outlook this morning."", ""troubleshooting"": [""Check if the email server is up and running"", ""Verify DNS records for the domain"", ""Review Exchange Online logs for errors"", ""Confirm that the Send As permissions are set correctly"", ""Test sending an email from another user in Finance""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after checking local resources.""}",True,True,True,True,True,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services if the issue persists after checking local resources.
